Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PCSK9	1.97897269884622	2.39361185608528	5.22665433989063	4.9543574640486e-07	7.75588621710054e-06	5.79864337535482
CAPZB	0.603315342919344	6.14921379565135	5.22621642979974	4.96448556741105e-07	7.76553397381614e-06	5.79668601653108
LAGE3	1.05781241221283	3.97618432261073	5.2256125797626	4.97848461578566e-07	7.77949682966043e-06	5.79398713797012
HSPA14	0.724816506500489	2.85230028700961	5.22548889501689	4.98135673222742e-07	7.77949682966043e-06	5.79343436275746
ZCWPW2	-0.265478905294457	0.253752137430045	-5.2248383138086	4.99649060805218e-07	7.79691410901147e-06	5.7905269231447
ARHGAP39	1.04876432531794	2.40103961599299	5.22252570347454	5.05064966104219e-07	7.87515310205814e-06	5.78019401154672
OGFOD1	0.578177374571897	2.9145266340321	5.22174520138371	5.06905680627797e-07	7.89756630820588e-06	5.77670741700241
ANXA2	1.36262378147248	6.7038005147887	5.22144642882972	5.07612023195475e-07	7.90228446920523e-06	5.77537286452286
SLC25A39	0.828805064080001	5.50167734319749	5.22105016113462	5.08550335839124e-07	7.910603476627e-06	5.77360290740091
CHRM2	-0.384546759402874	0.0971631301545968	-5.22007692087836	5.10862013575858e-07	7.94025529672191e-06	5.76925627421452
LAMC2	2.50077449943559	5.49466193396058	5.21728783747474	5.17543512118795e-07	8.03772572667286e-06	5.75680306358462
ZNF668	0.362007606615285	1.14848071479891	5.21649680744295	5.19453916210246e-07	8.06100276946232e-06	5.75327200331964
SCAMP3	0.755344308390796	4.94151372484006	5.21592282350666	5.20844428087531e-07	8.07618153576105e-06	5.7507100522852
METTL7A	-1.97917907253504	3.18707998889544	-5.21276300484561	5.28564351541981e-07	8.18940210490361e-06	5.73660999581999
THY1	1.73462120318641	3.33557528985265	5.21136619242369	5.3201234498521e-07	8.23630811398447e-06	5.73037897021466
MALSU1	0.635878985415516	2.32063985682894	5.21110689043554	5.32654827875824e-07	8.23974103406015e-06	5.72922238566369
SLC26A9	-2.17645003599069	1.31944937723107	-5.20989352359999	5.35671276303905e-07	8.27986288487426e-06	5.72381086564599
DNAJC7	0.595112964514697	2.79170008328551	5.20935473970253	5.37016021647347e-07	8.29410234064798e-06	5.72140822440049
AGRN	1.40338663241573	5.62404674137495	5.20754138417194	5.41566121446739e-07	8.35333373646724e-06	5.71332310685335
AGPS	0.776027042535051	3.21441612021641	5.20748661200277	5.41704138343208e-07	8.35333373646724e-06	5.71307892861476
UBE2U	-0.420442525179774	0.122631571552526	-5.20604521052532	5.45348554150358e-07	8.40291588078727e-06	5.70665372604053
VTA1	0.708109234448677	3.21388135937686	5.20479086798903	5.48539408205331e-07	8.44543692633113e-06	5.70106340653313
WIPF3	-1.20204758883343	1.07769263704793	-5.20324088581883	5.52507410657557e-07	8.49984692090934e-06	5.69415683546222
NASP	0.909787527354589	3.50730455603818	5.20164388295089	5.56624980791228e-07	8.55647066233548e-06	5.68704230263553
LRRC2	-0.550634974804044	0.268071717969113	-5.20054339662462	5.5947972765598e-07	8.59360861679586e-06	5.68214063572353
KIF2A	0.742746057069138	2.93111417621566	5.19809148567707	5.6589146895675e-07	8.68528097809482e-06	5.67122230134419
ZC3H12A	1.64133300668417	4.61344581196506	5.19751802306766	5.67401351087124e-07	8.70163512896651e-06	5.66866921646053
HNRNPA3	0.733010489654185	5.38699988410516	5.19646367780616	5.7018758844107e-07	8.73752248202654e-06	5.66397574999236
TBC1D7	0.610163014126592	1.38458367283988	5.19540840027656	5.72989609720424e-07	8.77359540012883e-06	5.65927882444436
DPY30	0.766937149451139	3.6041262322531	5.19302753194375	5.79360671973475e-07	8.86421828119416e-06	5.64868437817029
TIMM23	0.784715350237215	5.1321061523441	5.19207729648581	5.81922631721397e-07	8.89646590135195e-06	5.64445698007721
CETN2	0.868419587164219	4.3036151106714	5.19104383915493	5.84721473968418e-07	8.92631263687293e-06	5.63985998211975
PSMD3	1.30024578510501	4.9816090187544	5.1910198802739	5.84786515170954e-07	8.92631263687293e-06	5.63975341672001
ABCC8	-0.681691910259207	0.181131296359133	-5.19071882640163	5.85604386271407e-07	8.93183512518632e-06	5.6384144060251
BAK1	1.05973148593231	4.2292288497303	5.18974927628689	5.88245922685814e-07	8.96514252908871e-06	5.6341024776236
ATP2C1	0.876608986486512	4.23245981762511	5.18797614056904	5.93106826067923e-07	9.0321960199955e-06	5.62621823430405
QSOX2	0.941355519034548	3.00997791580179	5.1868506216786	5.9621258184668e-07	9.07243760907956e-06	5.62121463158896
HOXC10	1.95926977249961	2.40621859370888	5.18515072680743	6.00933266703882e-07	9.13717165770872e-06	5.61365907838536
MFAP2	1.97203176473868	2.61353888276471	5.18313721284908	6.06571913943383e-07	9.21575202689466e-06	5.60471190219038
ATIC	0.996251015767742	4.27874876868203	5.18281531431578	6.07478115265691e-07	9.22236543361496e-06	5.60328175962643
PPP1CC	0.613854626964083	4.56552293672441	5.18229532871066	6.08944747918337e-07	9.2374701341849e-06	5.60097168478706
ADAM17	1.0291919910492	3.07651428409326	5.18190073985451	6.10059992684387e-07	9.2472251522686e-06	5.59921880664943
WDR18	0.94060045478636	4.01617382975546	5.18159746502596	6.10918501793052e-07	9.25001771410961e-06	5.5978716377646
RAP2B	1.22141796634982	3.85765135757229	5.18140470555581	6.11464774908102e-07	9.25001771410961e-06	5.59701541590886
UBE2Q1	0.568566619304347	4.1974415394285	5.18133543538538	6.11661199947505e-07	9.25001771410961e-06	5.59670772910629
NONO	0.818173495084232	6.06465603146859	5.18088791441267	6.12931686079311e-07	9.26207881186515e-06	5.59471998589073
TOR3A	0.851974516725978	3.31444970696015	5.18009287515309	6.15195087056438e-07	9.282971038966e-06	5.59118898647334
RRM1	0.986940029812351	4.48096496473489	5.18006931802202	6.15262275764801e-07	9.282971038966e-06	5.59108436843982
U2SURP	0.898624853249062	3.76496136571648	5.1791025931665	6.18025691845829e-07	9.31748664288585e-06	5.58679140794988
HIST1H1E	1.22259262723253	1.7621854954024	5.17498551067545	6.29930242764373e-07	9.48965682638268e-06	5.568515089099
HNRNPD	0.696050383072186	4.88283547539785	5.1723656962235	6.3762118405946e-07	9.59813471838622e-06	5.55689085599231
PGS1	0.668303925810151	2.58695763792418	5.17099472341088	6.41682228991948e-07	9.6518469835471e-06	5.55080949405001
LHX4-AS1	0.608461783821317	2.21690851611124	5.16778257973418	6.51295837428696e-07	9.78893145065508e-06	5.5365656559347
NWD1	-0.676899354933934	0.371343259819326	-5.16696345626286	6.53769704482664e-07	9.81857813848811e-06	5.5329343882277
HOXC8	1.14245945562913	1.33418956089915	5.16434209075106	6.61748136955709e-07	9.9307858345905e-06	5.521316390428
ARHGAP24	-0.892177189564702	1.19919555227	-5.16272780384263	6.66708410587152e-07	9.99756317989187e-06	5.51416393994473
LIPA	0.898593895108456	3.95996402444973	5.16207051553136	6.68738419293155e-07	1.00203314486895e-05	5.51125214680815
CARNS1	-0.860315076708669	0.566035366278328	-5.16157788430277	6.70263828806234e-07	1.00355098037777e-05	5.50906996293422
CEP72	1.00168451569325	1.93383826050466	5.16116667103612	6.71539720764156e-07	1.00412351971534e-05	5.5072485482054
CNOT3	0.627254515970475	3.48467823702391	5.16112418580698	6.71671676280178e-07	1.00412351971534e-05	5.50706037152732
SQLE	1.68576960301801	4.30056863881306	5.16007676606896	6.74932854538269e-07	1.00822921611575e-05	5.50242146946009
SUB1	0.799226319836993	3.89589069823115	5.15773408650719	6.82282673485635e-07	1.01843169798344e-05	5.4920484911919
ZFP64	0.824643508843599	2.57600630134352	5.15661583452131	6.85818399870974e-07	1.02292974433154e-05	5.48709827504941
GPT2	-1.50460160114495	3.05319226092204	-5.15596189637306	6.87894288743274e-07	1.02524518651052e-05	5.48420382001583
NR2E3	-0.215679537689157	0.13331625468305	-5.15540701163512	6.89660526769254e-07	1.02709595104556e-05	5.48174800397369
MT-ND6	-1.62983448348848	9.97274132179532	-5.15476421122769	6.91712117525285e-07	1.02936854936286e-05	5.47890333033318
CBX7	-1.00729631450114	1.7355527442377	-5.15441176283469	6.92839524229823e-07	1.0302634200848e-05	5.47734370134491
MTDH	0.704050624474491	5.26619264681036	5.15343029474914	6.95988449228428e-07	1.03416068207053e-05	5.4730009895917
GLE1	0.797615557255987	3.86553525679566	5.14925762677594	7.09531940492154e-07	1.05348548313862e-05	5.45454487126599
FAM72B	0.638491593899377	0.804203632983127	5.14699422156576	7.16985210161891e-07	1.06374532998564e-05	5.44453816786519
ADRA1A	-0.191003703631764	0.0587907142626964	-5.14487725327925	7.24025098200334e-07	1.07337679963326e-05	5.43518177795795
SLC25A43	1.0160723804339	3.632993091792	5.14377426136554	7.27719621634377e-07	1.0780379024272e-05	5.43030798392972
ZC3HAV1L	1.0217549192311	2.63273614428179	5.14345972286936	7.28776535955825e-07	1.07878757975502e-05	5.42891827131949
ATP13A3	0.917020120671269	4.28697549783111	5.14279840345272	7.31003573292547e-07	1.08126691687018e-05	5.42599659291919
MAP4K4	0.978557425357655	3.99970192767776	5.14130388420857	7.36060854829618e-07	1.08792571931949e-05	5.41939488614121
SORCS1	-0.347895505187876	0.11471606835982	-5.14090418954773	7.37419127727309e-07	1.08911132710495e-05	5.41762956105725
RBPMS2	-1.82412451754576	1.72756135378421	-5.13935757947154	7.42697919757249e-07	1.0960810897156e-05	5.41079961645635
NAA15	0.635672261028172	3.14285558169024	5.13910289026207	7.43570722949136e-07	1.09654284926475e-05	5.40967503388875
H1FX	1.2391309699964	6.16525948564051	5.13858384270215	7.45352551347906e-07	1.09834344361154e-05	5.40738330050373
ARPC5L	0.725566587472428	3.8381248891609	5.13467593305094	7.58901802097313e-07	1.11746863851683e-05	5.39013426364345
PRPF31	0.632207153272849	3.88171513169222	5.13321178366167	7.64039587073408e-07	1.12374544757611e-05	5.3836741546397
PHB	0.812299489960682	4.47085544518553	5.13313437389261	7.64312161035219e-07	1.12374544757611e-05	5.38333264528904
BLCAP	0.899642315801727	3.63410274077439	5.13288350320834	7.65196172067788e-07	1.12420118783012e-05	5.38222590276347
ACADSB	-1.02897696812737	2.17835337175654	-5.13251304125102	7.66503412452146e-07	1.125277573423e-05	5.38059164296017
VMA21	0.862131667174296	4.07112260222894	5.13211099188579	7.67924569930829e-07	1.12651945899066e-05	5.37881813563474
PDCD5	0.952453750902361	4.17588998423216	5.1312907861183	7.70831763307251e-07	1.12993781830907e-05	5.37520038488456
NFKBIB	0.760970866338055	3.67245656457199	5.13077299737544	7.7267255246632e-07	1.13178902524311e-05	5.37291674794455
SUCLG2	-1.22262314456629	3.91096177421655	-5.12984562435283	7.75980134440234e-07	1.13508601495322e-05	5.36882711603022
TNFAIP8L1	0.806612059699602	2.28503893605171	5.12967188540403	7.76601322493898e-07	1.13508601495322e-05	5.36806100292027
DUT	0.897664910328577	3.5600740367095	5.1296548648725	7.76662203858924e-07	1.13508601495322e-05	5.36798595080756
SPG21	0.61544681107112	4.23119631179895	5.12916411317931	7.78419587426981e-07	1.13680605519538e-05	5.36582205721178
FHOD1	0.805310684426995	2.6334562722642	5.12794291042166	7.8280950495528e-07	1.14236522690344e-05	5.36043800950127
YTHDF1	0.732667181379222	4.61864854400833	5.12722160510883	7.85413706151239e-07	1.14531213859016e-05	5.35725835353458
PBXIP1	-1.10028032040111	4.26203403110413	-5.12694116730576	7.86428469799843e-07	1.14567345340856e-05	5.35602221670533
RAD23A	0.757367726415396	5.33458626330993	5.12682988640154	7.86831492460432e-07	1.14567345340856e-05	5.35553171727493
ACVR1	0.81557692026816	3.53680006017327	5.12624894930424	7.88938715022144e-07	1.14788824628482e-05	5.3529712128085
MRPL12	0.94372376283293	4.10109100905606	5.12587185816902	7.90309464364434e-07	1.14902899406927e-05	5.35130928145238
EIF2AK1	0.762334072716393	5.29652028588119	5.12302846562494	8.00720136837739e-07	1.16273159052511e-05	5.33878064494833
MROH2A	-0.482275835348542	0.16111952382308	-5.12295048472688	8.01007521594871e-07	1.16273159052511e-05	5.33843711493983
CEP85L	-0.572438978610742	0.753219444634731	-5.12277236116766	8.01664340272662e-07	1.16273159052511e-05	5.33765243983772
SAC3D1	0.984060184637881	2.9971632573318	5.12265183809166	8.0210905780199e-07	1.16273159052511e-05	5.33712151938468
MICB	1.44377672318794	1.99579404870764	5.12247366951013	8.02766920291758e-07	1.16282450939303e-05	5.33633667941804
SNRPB2	0.952716139735047	4.14132105682456	5.12211243678463	8.04102330624758e-07	1.16389800760941e-05	5.33474549560897
CASP2	0.794335048989413	2.97190975709921	5.11972413419526	8.12985903295117e-07	1.17588743944842e-05	5.32422739468732
METAP2	0.714692465365943	4.46721613335096	5.11768355213083	8.20651561118778e-07	1.18609890575278e-05	5.31524350088136
BUD31	0.999943904941401	4.0875835222374	5.11622243164741	8.26183503058932e-07	1.19321369645325e-05	5.30881236273824
WDR72	1.8476523730769	2.34302581291861	5.11591028946461	8.27369990689174e-07	1.19404671316557e-05	5.30743863968626
FASTKD3	0.660823485162826	2.18071659383897	5.11530849179944	8.29662165223006e-07	1.19647303709332e-05	5.3047903296691
PXMP2	-1.08229560868799	2.72290416535086	-5.11298158223211	8.38583263565687e-07	1.20758751824493e-05	5.29455252596015
ANP32B	0.736428496837074	6.43691736839823	5.11297660551168	8.38602443225643e-07	1.20758751824493e-05	5.29453063332542
HMGB1	0.887514260762397	4.88999183832186	5.11126291822288	8.4523217919897e-07	1.21624004389659e-05	5.28699303654465
SUV39H1	0.889457830287564	2.34744359966145	5.10863373412841	8.55502780077187e-07	1.23011501064843e-05	5.27543225564401
PRDM16	-1.39406437508853	0.947951015508303	-5.10734442415375	8.60583517762393e-07	1.23651266411289e-05	5.26976462558178
CFD	-2.17257882520336	3.42468485380666	-5.10605020381432	8.65713077643848e-07	1.24297103464642e-05	5.26407646459938
MSANTD3	0.97170106713974	2.86606088120988	5.10474824155867	8.70903282720396e-07	1.24950695156016e-05	5.25835534363691
SFSWAP	0.509764003031546	2.41587059042639	5.10383349676021	8.74567929638775e-07	1.25384614451287e-05	5.25433638473985
TIPIN	0.726589541128945	1.97092201686534	5.10267553712345	8.79228428496089e-07	1.25815258455099e-05	5.24924961142258
MMP1	3.04695400409028	5.21533504198252	5.10260437537566	8.795156222016e-07	1.25815258455099e-05	5.24893703427723
ARF1	0.57952617388257	7.12440843533071	5.10245320912479	8.80125999484805e-07	1.25815258455099e-05	5.24827304889408
SUV420H2	0.822721752248862	2.12021580585302	5.10242791015719	8.80228191536411e-07	1.25815258455099e-05	5.24816192665874
RFC2	1.09091589133511	3.86704686272211	5.10223051959802	8.81025922145064e-07	1.25815258455099e-05	5.24729492965175
TIMM8A	0.643583558643328	2.04173091900745	5.10213150536162	8.81426340892547e-07	1.25815258455099e-05	5.24686003945953
UBE2I	0.605215668908681	3.18004496541953	5.10077575337346	8.86926884754442e-07	1.26508201828339e-05	5.24090593000514
CDK16	0.759604684198492	4.29532427672822	5.10004693965466	8.89897584383299e-07	1.26812961965102e-05	5.23770564967717
SEC14L6	-0.342867447701884	0.155141958893945	-5.09993405559748	8.90358571803592e-07	1.26812961965102e-05	5.23720999659779
PSMB9	1.77373654927427	3.83825151679425	5.09844821102089	8.9644801286998e-07	1.27587484622425e-05	5.23068667715591
E2F2	0.991548226086982	1.96259701988548	5.09786178756887	8.98862469731363e-07	1.27780256891057e-05	5.22811247974522
TELO2	0.716904295640107	3.27229995183711	5.09780238341653	8.99107403982213e-07	1.27780256891057e-05	5.22785172805024
AP2M1	1.02903200232797	5.95837962387527	5.09585543227981	9.07171016723666e-07	1.2883275700882e-05	5.21930691284037
TRMU	0.603726034156195	2.06731940884413	5.09426924758996	9.13792336168939e-07	1.29679051532844e-05	5.21234720684073
APMAP	0.961882145649938	5.16633410316399	5.0920683904327	9.23057319301463e-07	1.3089901912527e-05	5.20269313551627
LSM4	0.95808190632375	4.52292894342263	5.09183028914888	9.24065109715024e-07	1.30937569917586e-05	5.20164888659449
MTPN	0.817391455270636	5.44249140525614	5.09168835830417	9.24666356188834e-07	1.30937569917586e-05	5.20102643270283
MIIP	0.851309492991079	2.91572770471812	5.09086991956692	9.2814083973935e-07	1.31334611311094e-05	5.19743732491333
CYFIP2	-1.36430785039709	1.53753184265263	-5.09016244678223	9.31154458242447e-07	1.3166591270917e-05	5.19433517865807
SLC2A1	2.55088021115079	5.96077005825274	5.0894549358364	9.34177741738064e-07	1.31998101689742e-05	5.19123318171683
DPP3	0.848943587183351	4.07116084344462	5.08824330477191	9.39377348723904e-07	1.32637101639574e-05	5.18592166612018
NUDT15	0.889702362515959	3.57151474288567	5.08792751910395	9.4073712514483e-07	1.3273339955934e-05	5.18453748602421
EIF2B1	0.606485108456281	3.7455168673804	5.08726787787565	9.43583716658589e-07	1.33039190115492e-05	5.1816462909552
TPRKB	0.715376644101756	3.30910288967184	5.08681962306583	9.45522870464649e-07	1.33216689893379e-05	5.17968175572797
KPTN	0.75960278173708	2.00184698892467	5.08508342555286	9.53070262761622e-07	1.34088988390478e-05	5.17207384382726
ZNF143	0.391567106550811	2.32499069274037	5.08508039314798	9.53083495912712e-07	1.34088988390478e-05	5.17206055768294
CLIC1	1.04642729879509	7.01082366596514	5.08389431603706	9.58273139473657e-07	1.34722334267424e-05	5.16686433942362
SPARC	1.94039890459886	6.70375976553785	5.08310702276099	9.61733057926664e-07	1.3511176618677e-05	5.16341568992541
RPN1	0.81146820408598	6.30931064041609	5.08050340551741	9.73261784973691e-07	1.36633396393726e-05	5.15201363409744
MFI2	1.81100784761225	2.53465004789246	5.07812762656909	9.83898665984257e-07	1.3802773262633e-05	5.14161310157703
PPP1R14B	1.20776286548029	5.40273045861994	5.07723794574921	9.87910940201807e-07	1.38491394795363e-05	5.13771923477353
SEPT7	0.702212652935061	3.89250421555893	5.07645365511379	9.91461098597193e-07	1.38889657760568e-05	5.13428704547402
FKBP3	0.812246022602656	3.90786605844633	5.07510743097723	9.97583797125864e-07	1.3951670106578e-05	5.1283966489255
TCEAL2	-1.12230364641244	0.513785882363671	-5.07501166871325	9.98020724815113e-07	1.3951670106578e-05	5.1279776854373
